Local,Trabalho,Título,Autores/Participantes
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4669,DETECÇÃO DE BURACOS UTILIZANDO IOT E COMPUTAÇÃO EM NÉVOA,"GIOVANI ANDRADE,LUIS HENRIQUE MACIEL KOSMALSKI COSTA,PEDRO HENRIQUE CRUZ CAMINHA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4093,AVALIAÇÃO DE CONTEXTO DA LÍNGUA PORTUGUESA USANDO WORD2VEC,"NELSON EBECKEN,ALEXANDRE D'ELIA,MYRIAN COSTA,VALERIA BASTOS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,5399,REDES NEURAIS SEM PESO COMO SISTEMA DE CONTROLE PARA ROBÓTICA COLETIVA,"JULIANA FERNANDES DAL PIAZ,FELIPE MAIA GALVAO FRANCA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4709,UM SISTEMA ADAPTATIVO DE DETECÇÃO DE AMEAÇAS ATRAVÉS DA PLATAFORMA APACHE STORM,"LUCAS SANTIAGO PEIXOTO,OTTO CARLOS MUNIZ BANDEIRA DUARTE,LUCAS CHAGAS DE BRITO GUIMARÃES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4606,COLETA PARA ELABORAÇÃO DE UM CONJUNTO DE DADOS SINTÉTICO PARA AVALIAÇÃO E VALIDAÇÃO DE MECANISMOS DE DETECÇÃO DE AMEAÇAS EM REDES,"LUCAS AIRAM CASTRO DE SOUZA,LUCAS SANTIAGO PEIXOTO,OTTO CARLOS MUNIZ BANDEIRA DUARTE"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,82,TÉCNICAS DE OTIMIZAÇÃO E APRENDIZADO DE MÁQUINA APLICADAS EM DIAGNÓSTICO DE LEUCEMIA.,"PATRICK FRANCO,MARCELLO LUIZ RODRIGUES DE CAMPOS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,5260,OTIMIZAÇÃO DA COLETA DE DADOS FEITA POR UM DRONE.,"EMERSON SANTOS DO NASCIMENTO,PEDRO BRACONNOT VELLOSO,LUIDI SIMONETTI 13"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,976,COMPARAÇÃO DA DINÂMICA DE FLUIDOS EM UM BIORREATOR E UM AGITADOR ORBITAL,"IASMIN LOUZADA HERZOG,NILTON PEREIRA DA SILVA,HELCIO RANGEL BARRETO ORLANDE"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,5633,MEDIÇÃO DO NÍVEL DE LÍQUIDO EM UM CIRCUITO DE CIRCULAÇÃO NATURAL UTILIZANDO UMA TÉCNICA ULTRASSÔNICA,"AMANDA CARDOZO BARBOSA,SU JIAN,JOSÉ LUIZ HORACIO FACCINI"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,2089,ESTUDO DA PERMEABILIDADE DE MEIOS POROSOS FORMADOS COM PARTÍCULAS REENTRANTES,"YANNICK SCHNEIDER CUKIERMAN,DANIELA CONSENTINO DE LA VEGA,RICARDO PIRES PEÇANHA,GISELE WESTPHALEN"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1113,EQ HANDS-ON: PROJETO VISUALIZAÇÃO DE ESCOAMENTO,"VERONICA MARIA ARAUJO CALADO,ANTONIO ROCHA AZEVEDO,DOUGLAS RENATO OLIVEIRA DE CASTRO SILVA,FABIO PEREIRA FLEMING,JOÃO RIBEIRO PACHECO,MARIA EDUARDA PEREIRA BARROS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,5855,DETERMINAÇÃO DO COEFICIENTE DE AUTO-DIFUSÃO EM MISTURAS DE HIDROCARBONETOS E CO2 A ALTAS TEMPERATURAS E PRESSÕES VIA DINÂMICA MOLECULAR,"THIAGO JOSÉ PINHEIRO DOS SANTOS,FREDERICO WANDERLEY TAVARES,CHARLLES RUBBER DE ALMEIDA ABREU"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,557,INFLUÊNCIA DA FORMA DAS PARTÍCULAS SOBRE O COMPORTAMENTO REOLÓGICO DE FLUIDOS DILANTANTES,"CAIO FRAGALE PASTUSIAK,ALFREDO JACKSON TELLES BOSCO,VERONICA MARIA ARAUJO CALADO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4123,ANÁLISE DO FLUXO DE MARÉ NA PORÇÃO INTERIOR DA BAÍA DE GUANABARA UTILIZANDO UM CORRENTÔMETRO ACÚSTICO,"LUÍS SÉRGIO BRASILIENSE CAIRO,MARCOS GALLO,GABRIELA VERÓNICA BURASCHI,JULIANE CASTRO CARNEIRO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1623,ANÁLISE CFD DO ESCOAMENTO TURBULENTO E DA TRANSFERÊNCIA DE CALOR DO CO2 SUPERCRÍTICO NO SUBCANAL DE UM MICRO REATOR MODULAR,"CAROLINA DA SILVA BOURDOT DUTRA,FELIPE PORTO RIBEIRO,SU JIAN"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3614,COORDENAÇÃO DE PROJETOS DE REFORMA E MANUTENÇÃO BASEANDO-SE NA TECNOLOGIA BIM: ESTUDOS DE CASO E CAMINHOS A SEGUIR,"MATHEUS DA SILVA DIAS,LUÍS GUSTAVO ALMEIDA FERREIRA,ASSED HADDAD,ALINE PIRES VEROL,KAROLINE FIGUEIREDO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,2364,CONFIGURAÇÃO DE NOTIFICAÇÕES AUTOMÁTICAS ATRAVÉS DA WEB,"GABRIEL DE OLIVEIRA DA FONSECA,CARMEN MAIDANTCHIK"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,5084,BACIA DE EVAPOTRANSPIRAÇÃO CONDENSADORA: TRATAMENTO DE ESGOTOS POR EVAPOTRANSPIRAÇÃO E PRODUÇÃO DE ÁGUA POR CONDENSAÇÃO DE VAPOR,"MANUEL DE FIGUEIREDO MEYER,TOMÉ DE ALMEIDA E LIMA,RENAN CRUZ TIELAS BARCIA,WILLIAM HESTER,ISAAC VOLSCHAN JUNIOR"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1361,UMA NOVA PERSPECTIVA EM ABSORVEDORES DINÂMICOS DE VIBRAÇÃO,"LUAN DA SILVA PRADO,THIAGO GAMBOA RITTO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3923,PCHE: DESENVOLVIMENTO DE PROJETO,"GABRIEL OLIVEIRA RODRIGUES,CAROLINA COTTA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3104,SISTEMA ANALYSIS/FASE 0 PARA O CONTROLE E ACOMPANHAMENTO DO PROCESSO DE ELABORAÇÃO DE PUBLICAÇÕES DO EXPERIMENTO ATLAS,"GABRIELA LEMOS LÚCIDI PINHÃO,CARMEN MAIDANTCHIK"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,2156,DESENVOLVIMENTO DE UMA FONTE DE BAIXO CUSTO USANDO A TOPOLOGIA HYBRID TAP-CONNECTED SWITCHED CAPACITOR BUCK (HTCSCB).,"RAPHAEL NETTO CASTELLO BRANCO ROCHA,JULIANO CALDEIRA,MAURICIO AREDES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4494,PROCESSAMENTO DE SINAIS E APRENDIZADO DE MÁQUINAS PARA PESSOAS PORTADORAS DE DEFICIÊNCIAS AUDITIVAS,"MARCO AURéLIO NUNE PEREIRA FILHO,MARKUS VINICIUS SANTOS LIMA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,2785,ANÁLISE DE CONVERSORES DCDC BOOST JUNTO À EXTRAÇÃO DE ENERGIA EM DISPOSITIVOS TERMOELÉTRICOS,"ANTONIO PETRAGLIA,MATHEUS LMA SCRAMIGNON"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3415,SENSORES BIOMÓRFICOS E TÉCNICAS DE IMAGEM DE ALTA FAIXA DINÂMICA,"FELLIPE VINICIUS RODRIGUES FERNANDES,FERNANDA DUARTE VILELA REIS DE OLIVEIRA,JOSE GABRIEL RODRIGUEZ CARNEIRO GOMES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3161,CRIAÇÃO DA PLATAFORMA CONCERTO NA BIBLIOTECA LEMTLIB (TESTES COM SYNCHRONVERTER),"FÁBIO ANDRADE LEITE ALVES,JORGE CAICEDO,MAURICIO AREDES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,2983,CONTROLE DA TAXA DE ALIMENTAÇÃO DE ALIMENTADOR VIBRATÓRIO EM CIRCUITO DE MOAGEM CONTÍNUA,"GUILHERME ALVES BERTO,RODRIGO MAGALHAES DE CARVALHO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4475,DESENVOLVIMENTO DE EMBARCAÇÃO SOLAR PARA COMPETIÇÃO,"RHENAN BOTAMEDI CAPTIVO,ROBSON DIAS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3334,SISTEMA ISOLADO PARA A CAPTAÇÃO CAPACITIVA DE ELETROCARDIOGRAMA,"GABRIEL VIANNA RESENDE,MARCIO NOGUEIRA DE SOUZA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3111,DESENVOLVIMENTO DE UMA INTERFACE PARA COMUNICAÇÃO E CONTROLE UTILIZANDO ARDUINO E SIMULINK,"CAMILA SCHUCK CORREA,LILIAN KAWAKAMI CARVALHO,JOÃO CARLOS DOS SANTOS BASILIO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,2210,PERFIL DOS ALUNOS DO CURSO DE APROPRIAÇÃO DIGITAL - LIPE UFRJ,"HANDERSON RODRIGUES,ANTÔNIO CLÁUDIO GÓMEZ DE SOUSA,REJANE LÚCIA LOUREIRO GADELHA,RICARDO JULLIAN DA SILVA GRAçA,GILMAR CONSTANTINO DE BRITO JUNIOR,CARLOS HENRIQUE FARIAS DE BARROS JUNIOR,RODRIGO OLIVEIRA ANDRADE,DEBORA DE OLIVEIRA SANT' ANNA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,5825,O SURDO E O MERCADO DE TRABALHO : O TRABALHO DO PROGRAMA COPPE INCLUSÃO,"FELIPE DE OLIVEIRA MIGUEL,ELIANE RIBEIRO PEREIRA,GONÇALO GUIMARÃES,VALERIA ALMEIDA DE LIMA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,224,UMA REFLEXÃO SOBRE A FORMAÇÃO CONTINUADA DE PROFESSORES DE MATEMÁTICA NA ESCOLA,"DANIELA MENDES VIEIRA DA SILVA,VICTOR GIRALDO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4407,A PARTICIPAÇÃO NA DEFINIÇÃO DA ESTRATÉGIA E O DESDOBRAMENTO DAS ESTRATÉGIAS DA ORGANIZAÇÃO EM ESTRATÉGIAS DE RH,"MARIA ALICE FERRUCCIO DA ROCHA,LIGIA GARCIA DA FONSECA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3565,FORMAÇÃO CRÍTICA PARA ATUAÇÃO NA EXTENSÃO UNIVERSITÁRIA,"JOYCE TRINDADE DE FARIA GAMA,LAYSSA RAMOS MAIA DE ALMEIDA,FLÁVIO CHEDID HENRIQUES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,384,A ÉTICA NO COTIDIANO DOS ALUNOS DA EJA DO PROJETO DE LETRAMENTO COPPE/UFRJ,"GABRIELLE FEITOSA DA SILVA,ALESSANDRA SANTOS GONÇALVES,DAMIÃO ALFREDO DE PAULA DOS SANTOS,MARIA DE FÁTIMA BACELAR DA SILVA BACELAR,SOLANGE REGINA BERGAMINI,REJANE LÚCIA LOUREIRO GADELHA,GILMAR CONSTANTINO DE BRITO JUNIOR,DENISE CUNHA DANTAS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,5570,PRÉ-VESTIBULAR POPULAR DO NÚCLEO INTERDISCIPLINAR PARA O DESENVOLVIMENTO SOCIAL (NIDES/LIPE): PERSPECTIVAS E ABORDAGENS A PARTIR DA METODOLOGIA PARTICIPATIVA,"MIRELLA SORAYA PINHEIRO RODRIGUES DE OLIVEIRA,REJANE LÚCIA LOUREIRO GADELHA,MARTA DA SILVA BATISTA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3580,CURSO: TECNOLOGIA & EDUCAÇÃO - LIPE,"ANA LUCIA DO CANTO SILVA,DANIEL DE SOUSA SILVA,RICARDO JULLIAN DA SILVA GRAçA,REJANE LÚCIA LOUREIRO GADELHA,ANTÔNIO CLÁUDIO GÓMEZ DE SOUSA,VICTOR HENRIQUE SANTIAGO FERREIRA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,64,AVALIAÇÃO DA INFLUÊNCIA DO PH E DA CONCENTRAÇÃO DO CITRATO DE ALUMÍNIO NA FORMAÇÃO DE GÉIS À BASE DE POLIACRILAMIDA,"FELIPE GABRIEL LICCA DAS DORES,ASSIS KOPPE DA FRAGA,CLAUDIA REGINA ELIAS MANSUR,PRISCILA FRIAS DE OLIVEIRA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3776,DESENVOLVIMENTO E AVALIAÇÃO DE HIDROGÉIS NANOCOMPÓSITOS PARA APLICAÇÃO NA RECUPERAÇÃO AVANÇADA DE PETRÓLEO,"CLAUDIA REGINA ELIAS MANSUR,KELLY LUCIA NAZARETH PINHO DE AGUIAR,KAIQUE ALVES BRAYNER PEREIRA,PRISCILA FRIAS DE OLIVEIRA,LARISSA MOTA BARROS PESSOA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1166,INFLUÊNCIA DE AUXILIARES DE DESPARAFINAÇÃO À BASE DE POLI(ETILENO-CO-ACETATO DE VINLA) SOBRE A TEMPERATURA INICIAL DE CRISTALIZAÇÃO DE PARAFINAS,"ELIZABETE FERNANDES LUCAS,LARISSA GOMES DOMINGUES,RITA DE CASSIA PESSANHA NUNES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1107,ESTABILIDADE DE EMULSÕES DE ÁGUA EM ÓLEO NA PRESENÇA DE MEG:PARAFINA,"DANIELLE GRADIN QUEIROZ,CARLA MICHELE FROTA DA SILVA,ELIZABETE FERNANDES LUCAS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4038,EFEITO DO CO2 NAS DENSIDADES DE ÓLEOS E ÁGUAS DE FORMAÇÃO DO PRÉ-SAL A ALTA TEMPERATURA E PRESSÃO,"ELTON LIMA CORREIA,ANA CAROLINA RONCOLI JERDY,SANTIAGO DREXLER,PAULO COUTO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,57,AVALIAÇÃO DA INFLUÊNCIA DA ADIÇÃO DE ARGILA NA CINÉTICA DE GELIFICAÇÃO E NA FORÇA DE HIDROGÉIS À BASE DE POLIACRILAMIDA PARA CONTROLE DO PERFIL DE PERMEABILIDADE DE RESERVATÓRIOS DE PETRÓLEO UTILIZANDO A ESCALA SEMI-QUANTITATIVA PROPOSTA POR SYDANSK,"CLAUDIA REGINA ELIAS MANSUR,SARA TALITA SANTOS DE SOUZA,FERNANDA GARCIA CORDEIRO TESSAROLLI"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1955,EXTRAÇÃO E CARACTERIZAÇÃO DE GALACTOMANANA DE SEMENTES DE FLAMBOYANT VISANDO A APLICAÇÃO EM RECUPERAÇÃO AVAÇADA DE PETRÓLEO,"VICTOR DA SILVA SOARES,ANA KAROLINA MENEZES COSTA,LUIZ PALERMO,CLAUDIA REGINA ELIAS MANSUR"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1124,SÍNTESE E AVALIAÇÃO DO NONILFENOL NITRADO COMO INIBIDOR DE PRECIPITAÇÃO DE ASFALTENOS EM CONDIÇÕES DE RESERVATÓRIO,"ELIZABETE FERNANDES LUCAS,NATHÁLIA DIAS NASCIMENTO,CAMILO ANDRES GUERRERO MARTIN,JONATHAN DE BARROS CAMPOS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1345,DESENVOLVIMENTO E AVALIAÇÃO DE HIDROGÉIS FORMADOS POR POLIACRILAMIDA PARCIALMENTE HIDROLISADA E QUITOSANA,"CLAUDIA REGINA ELIAS MANSUR,KELLY LUCIA NAZARETH PINHO DE AGUIAR,KAIQUE ALVES BRAYNER PEREIRA,PRISCILA FRIAS DE OLIVEIRA,MATHEUS DE SOUZA LIMA MENDES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1959,EXTRAÇÃO DE BIOPOLÍMERO DA GOMA DE CAJUEIRO PARA ESTUDO DE SUA APLICAÇÃO EM RECUPERAÇÃO AVAÇADA DE PETRÓLEO (EOR),"CLAUDIA REGINA ELIAS MANSUR,ARIEL RODRIGUES ROCHA FRAGOSO FARIAS,LUIZ PALERMO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1634,AVALIAÇÃO DA EFICIÊNCIA DE MICROEMULSÕES PARA O TRATAMENTO DE ÁGUA OLEOSA,"CLAUDIA REGINA ELIAS MANSUR,RAQUEL REIS MARTELLOTI,JULIANA VERDAN DA SILVA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1304,"INFLUÊNCIA DA CONCENTRAÇÃO DE RETICULANTE E DE POLÍMERO NA FORÇA-GEL, ESTABILIDADE E INJETIVIDADE DE HIDROGÉIS À BASE DE POLIACRILAMIDA","CLAUDIA REGINA ELIAS MANSUR,KELLY LUCIA NAZARETH PINHO DE AGUIAR,KAIQUE ALVES BRAYNER PEREIRA,MARINA BARBOSA DA SILVA,PRISCILA FRIAS DE OLIVEIRA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,3688,PREPARO E CARACTERIZAÇÃO DE MATERIAL HÍBRIDO DE POLÍMERO PÓS-CONSUMO-PALYGORSKITA- MAGNETITA PARA SER UTILIZADO EM SEPARAÇÃO ÓLEO-ÁGUA,"PAULO EDUARDO GUEDES,ERICK LORENZATO FERREIRA VIANNA,VLADEMIR VITALIANO DE FIGUEIREDO,LUIZ CARLOS BERTOLINO,LUCIANA SPINELLI FERREIRA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1907,INFLUÊNCIA DA PRESENÇA DE BIOPOLÍMEROS NO TRATAMENTO DE ÁGUA PRODUZIDA PROVENIENTE DE PROCESSO DE RECUPERAÇÃO AVANÇADA DE PETRÓLEO,"CLAUDIA REGINA ELIAS MANSUR,ANNY MARRY TEIXEIRA MARQUES,ALLAN DA SILVA SANTOS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1622,SÍNTESE E CARACTERIZAÇÃO DE COPOLÍMEROS FOTOVOLTAICOS,"LUDMILA DA SILVA CANDIDO,BIANCA PEDROSO SILVA SANTOS,MARIA DE FATIMA VIEIRA MARQUES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,734,ESTUDO DA OLIGOMERIZAÇÃO DO POLI(TEREFTALATO DE ETILENO) RECICLADO EM PRESENÇA DE RESÍDUO CONCRETÍCIO,"FERNANDA CRISTINA PRAZERES GRANADO AGOSTINHO,LUIS CLAUDIO MENDES,SIBELE PIEDADE CESTARI,GERSON ALBERTO VALENCIA ALBITRES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1953,INFLUÊNCIA DO COMPORTAMENTO NÃO LINEAR DOS SOLOS GRANULARES E BRITAS NA RESPOSTA MECÂNICA DE UMA ESTRUTURA DE PAVIMENTO,"GUSTAVO ADOLFO BADILLA VARGAS,THIAGO ARAGÃO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,107,ANÁLISE DE QUEBRA DE GRÃOS EM REJEITO ARENO-SILTOSO SUBMETIDO À ENSAIO DE ADENSAMENTO,"THAINA POLZL,JULIANA SANTOS FABRE,LEONARDO DE BONA BECKER"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1722,ESTUDO DO TRATAMENTO POR EXPLOSÃO DE VAPOR D’ÁGUA EM CELULOSE COMERCIAL PARA APLICAÇÃO EM COMPÓSITOS DE POLIPROPILENO,"LUCAS GALHARDO PIMENTA TIENNE,SUELLEM CORDEIRO,ELISA BARBOSA DE BRITO,CINTHYA ROSA,MARIA DE FATIMA VIEIRA MARQUES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,856,ANÁLISE DE PROPRIEDADES DE FRATURA DAS PASTAS DE CIMENTO PARA POÇOS DE PETRÓLEO CURADAS SOB PRESSÃO,"EUGÊNIO LUIZ ALCANTARA DA FONSECA,CAMILA APARECIDA ABELHA ROCHA,ROMILDO DIAS TOLEDO FILHO,THIAGO MELO GRABOIS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,475,DESENVOLVIMENTO DE ELASTÔMERO TERMOPLÁSTICO (TPES) À BASE DE RESÍDUOS DA INDÚSTRIA DE SANDÁLIAS E POLIESTIRENO E AVALIAÇÃO DAS PROPRIEDADES MECÂNICAS E REOLÓGICAS OBTIDAS,"THIAGO CASTRO LOPES,LEILA LEA YUAN VISCONTE"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1781,"INFLUÊNCIA DA IMPREGNAÇÃO COM POLÍMEROS SBR, XSBR E PVOH NA ABSORÇÃO DE ÁGUA EM BAMBUS DA ESPÉCIE PHYLLOSTACHYS PUBESCENS","LUCAS MUNIZ VALANI,ADRIANA PAIVA DE SOUZA MARTINS,FABRÍCIO DE CAMPOS VITORINO,ROMILDO DIAS TOLEDO FILHO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,1162,PRODUTO DE PESCADO EM ATENDIMENTO ÀS DEMANDAS DO PNAE.,"DANIELE CRESPO AMIM,FELIPE DUARTE,ANA LUCIA DO AMARAL VENDRAMINI,JOYCE CAFIERO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,954,MULTIDISCIPLINARIDADE E ECOLOGIA DOS SABERES NO PROJETO REDE DOS SABERES,"MICHAEL BALDI MALLER HERMENEGILDO,ARTHUR PEREIRA DUTTON BITTENCOURT,MAURÍCIO MOURA TEIXEIRA,GLEYSE PEITER,CLAUDIA MESQUITA PINTO SOARES"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4541,TÍTULO : BENEFICIAMENTO DO PESCADO: UMA ESTRATÉGIA DE VALORIZAÇÃO E EMANCIPAÇÃO DOS PESCADORES,"DANIELE CRESPO AMIM,FELIPE DUARTE,ANA LUCIA DO AMARAL VENDRAMINI,JOYCE CAFIERO,WALLACE PATRICK SALGADO"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4425,OFICINAS DE EMPREENDEDORISMO PARA COMUNIDADES,"MARIA ALICE FERRUCCIO DA ROCHA,PEDRO GABRIEL COSTA,BERNARDO SILVEIRA DE ALMEIDA,MATEUS MARQUES ESPANHA"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,958,PROJETO DESAFIO SOLAR BRASIL,"JULIA FERNANDES DE ARAUJO,OCIONE JOSé MACHADO,WALTER ISSAMU SUEMITSU,RAFAELA SMARZARO PORTELA DE MORAIS"
Centro de Tecnologia Apresentação de Vídeo. MEMÓRIA E PATRIMÔNIO CULTURAL Vídeo | EXT.VID.741,4719,ORGANIZAÇÃO DO TRABALHO E AUTOGESTÃO,"FLÁVIO CHEDID HENRIQUES,LUCIANA CORREA DO LAGO,FILIPE RIBEIRO MAGALHÃES,MANUEL DE FIGUEIREDO MEYER,GABRIELA APRIGIO PORTO,MONIQUE COSENZA"
