Local,Trabalho,Título,Autores/Orientadores
Centro de Ciencias Juridicas e Economicas,1620,A DIVULGAÇÃO CIENTÍFICA NO SÉCULO XXI: ANÁLISE DA APLICAÇÃO DESTE CONCEITO EM MEIO AO CENÁRIO DAS REDES SOCIAIS DE PERIÓDICOS CIENTÍFICOS DA ÁREA DE CIÊNCIA DA INFORMAÇÃO,"GUSTAVO FREIRE,JADE CAVALCANTI DE SOUZA"
Centro de Ciencias Juridicas e Economicas,2371,INTEGRANDO A CULTURA NA FORMAÇÃO PROFISSIONAL DE PESSOAS TRANS: UMA PERSPECTIVA GESTIONÁRIA CRÍTICA PARA O DESENVOLVIMENTO PROFISSIONAL,"FÁBIO FRANCISCO DE ARAUJO,LUCAS RAPOSO QUEIROZ,LUCIANO RODRIGUES DE SOUZA COUTINHO,RENATO MONTEIRO,RENNAN FéRRER DE MOURA BATISTA,TARSILA SANTOS RIBEIRO"
Centro de Ciencias Juridicas e Economicas,2380,POR UMA POLÍTICA DE DESENVOLVIMENTO DE COMPETÊNCIAS SOCIAIS ANTITRANSFÓBICAS JUNTO A INSTRUTORES MULTIDISCIPLINARES DE UM CURSO DE FORMAÇÃO PROFISSIONAL,"FÁBIO FRANCISCO DE ARAUJO,LUCAS RAPOSO QUEIROZ,LUCIANO RODRIGUES DE SOUZA COUTINHO,RENATO MONTEIRO,RENNAN FéRRER DE MOURA BATISTA,TARSILA SANTOS RIBEIRO"
Centro de Ciencias Juridicas e Economicas,4456,INFORMAÇÃO ÉTNICO-RACIAL PARA INFORMAR E RESGATAR: UMA ANÁLISE DOS CURSOS DE BIBLIOTECONOMIA NO BRASIL,"ISABELLE DE LIMA LEITE,MARIANNA ZATTAR Pôster Virtual. CCJE 3 - FND: Direito Civil, Comercial e Processual Civil | EXT.UNI.EPO.583"
Centro de Ciencias Juridicas e Economicas,122,CÂMARAS DE MEDIAÇÃO PRIVADAS VINCULADAS AO TRIBUNAL DE JUSTIÇA DO ESTADO DO RIO DE JANEIRO: UM ESTUDO SOBRE SEU FUNCIONAMENTO E COMPOSIÇÃO,"BERNARDO CAMPANA CALDAS DE ARAUJO RIBEIRO,MARILSON SANTANA"
Centro de Ciencias Juridicas e Economicas,1279,A MEDIAÇÃO FAMILIAR EMANCIPADORA E RESPONSÁVEL NO ACESSO À JUSTIÇA: A CATARSE ATRAVÉS DA COOPERAÇÃO,"BERNARDO CAMPANA CALDAS DE ARAUJO RIBEIRO,GUILHERME KRONEMBERG HARTMANN"
Centro de Ciencias Juridicas e Economicas,1351,<p>CASO CAROLINA ARRUDA: UM DEBATE SOBRE A DIGNIDADE DA PESSOA HUMANA E A ELITIZAÇÃO DO ACESSO AO SUICÍDIO ASSISTIDO NO BRASIL</p>,"ANA CLARA MACEDO RODRIGUEZ JACOBINA,JULIANA DE SOUSA GOMES LAGE"
Centro de Ciencias Juridicas e Economicas,1650,<p>PROJETO CONHECENDO A FND − RESGATE DO ACERVO HISTÓRICO−MOBILIÁRIO</p> AUTORES E,"ANNA CLARA CHAVES DE SOUZA LEÃO,FLAVIO ALVES MARTINS"
Centro de Ciencias Juridicas e Economicas,5506,OS LIMITES CONSTITUCIONAIS AO PRINCÍPIO DA PRESERVAÇÃO DA EMPRESA NO ÂMBITO DA RECUPERAÇÃO JUDICIAL,"ELEONORA MESQUITA CEIA,LUCAS BRUNO DE AZEVEDO CHAVES"
Centro de Ciencias Juridicas e Economicas,6522,<p>Aspectos da Arbitragem em Parcerias Público−Privadas: Explorando um Caso Concreto</p> AUTORES E,"GABRIELA GOULART,GUILHERME KRONEMBERG HARTMANN,HAROLDO LOURENÇO,LIVIA MALLET DE AZEREDO SANTOS Pôster Virtual. CCJE 4 - FND MISTA: Direito Constitucional, Administrativo e Internacional | UNI.EPO.584"
Centro de Ciencias Juridicas e Economicas,4437,<p>CÂMERAS CORPORAIS COM RECONHECIMENTO FACIAL NO ÂMBITO DA SEGURANÇA PÚBLICA − PMERJ</p>,"BERNARDO SALGADO RODRIGUES,KARYTA ALINE PINNA DE JESUZ"
Centro de Ciencias Juridicas e Economicas,5195,ENTRE DESASTRES E FEDERALISMOS: UMA ANÁLISE COMPARATIVA ENTRE BRASIL E ESTADOS UNIDOS NA RESPOSTA AOS DESASTRES AMBIENTAIS,"CARLOS BOLONHA,MAYCON LUCAS CORDEIRO FREITAS"
Centro de Ciencias Juridicas e Economicas,5551,"NACIONALIDADE, IGUALDADE DE GÊNERO E CONSTITUIÇÕES: UM COMPARATIVO ENTRE OS ORDENAMENTOS DO BRASIL E DA ITÁLIA SOBRE A EVOLUÇÃO DOS ASPECTOS CONSTITUTIVOS DO VÍNCULO ENTRE O INDIVÍDUO E O ESTADO","CLARICE BAPTISTA DA CRUZ NUNES,PEDRO TEIXEIRA PINOS GRECO"
Centro de Ciencias Juridicas e Economicas,6404,Racismo Institucional: Como a falta de representação racial no judiciário promove a manutenção de mecanismos racistas.,"ANA CAROLINA ROZA GUIMARãES,CARLOS BOLONHA,JULIANA DA SILVA FARIAS SANCHES,VITÓRIA GUEDES VALENTIM DO NASCIMENTO"
Centro de Ciencias Juridicas e Economicas,6520,NOMINAÇÃO DE LOGRADOUROS PÚBLICOS SOB A PERSPECTIVA DA JUSTIÇA DE TRANSIÇÃO: MAPEAMENTO E POLÍTICAS DE NÃO REPETIÇÃO NO CENTRO DA CIDADE DO RIO DE JANEIRO,"ELEONORA MESQUITA CEIA,MORGHANNA DE CARVALHO SANTOS GOULART"
Centro de Ciencias Juridicas e Economicas,6547,Impérios digitais: análise dos modelos regulatórios à Luz de Anu Bradford e a posição do Brasil na conjuntura cibernética,"ANDRE RODRIGUES MAXIMINO,ELEONORA MESQUITA CEIA Pôster Virtual. CCJE 5 - FND MISTA | PEX.UNI.EPO.585"
Centro de Ciencias Juridicas e Economicas,229,Territórios Divinos: A Influência da Teologia do Domínio no Complexo de Israel,"CLAUDIA FRANCO CORREA,MATHEUS OLIVEIRA MACRUZ"
Centro de Ciencias Juridicas e Economicas,330,JUSTIÇA CLIMÁTICA E POLÍTICAS DE MITIGAÇÃO: UMA INVESTIGAÇÃO SOBRE O POLLUTER PAYS PRINCIPLE NA ATRIBUIÇÃO DE RESPONSABILIDADE INTERNACIONAL PELAS MUDANÇAS CLIMÁTICAS,"GABRIEL GURJAO DO COUTO ANDRADE,MARCELO DE ARAUJO"
Centro de Ciencias Juridicas e Economicas,5182,O TRABALHO DE CUIDADO: DESVALORIZAÇAO DO TRABALHO FEMININO E A NOVA POLÍTICA NACIONAL DE CUIDADOS,"FERNANDA MEDEIROS DE SOUZA,SAYONARA GRILLO COUTINHO"
Centro de Ciencias Juridicas e Economicas,5819,<p>AS NOVAS FORMAS DE DEMANDAS PUNITIVAS NAS REDES SOCIAIS</p>,"ALANA OLIVEIRA,JOSÉ ROBERTO FRANCO XAVIER"
Centro de Ciencias Juridicas e Economicas,5869,ADAPTAÇÃO E MUDANÇAS CLIMÁTICAS: A ALTERNATIVA DA MIGRAÇÃO.,"LARA CAETANO PEREIRA,MARCELO DE ARAUJO"
Centro de Ciencias Juridicas e Economicas,6207,A INCORPORAÇÃO DE SISTEMA DE IA NO PODER JUDICIÁRIO BRASILEIRO SOB À ÓTICA DO DIREITO PROCESSUAL CIVIL,"FERNANDA MEDEIROS DE SOUZA,MARCIA CRISTINA XAVIER DE SOUZA,MORGHANNA DE CARVALHO SANTOS GOULART"
Centro de Ciencias Juridicas e Economicas,1645,O TRATAMENTO DO STJ À RESPONSABILIDADE CIVIL DAS PLATAFORMAS VIRTUAIS PELA PRODUÇÃO DE CONTEÚDO POR USUÁRIOS.,"FLAVIO ALVES MARTINS,MARIANA MARQUESAN MARTINS"
Centro de Ciencias Juridicas e Economicas,1894,REDES SOCIAIS E SUA INFLUÊNCIA NO RECONHECIMENTO DAS UNIÕES POLIAFETIVAS AUTORES E,"FLAVIO ALVES MARTINS,LUANA FELIZARDO ALVES"
Centro de Ciencias Juridicas e Economicas,2435,"A PROTEÇÃO DO DIREITO AUTORAL À BASE DE DADOS, PAYWALL E O ACESSO AOS PORTAIS DE NOTÍCIAS NO MEIO DIGITAL","ALLAN ROCHA DE SOUZA,JÚLIA VELOSO"
Centro de Ciencias Juridicas e Economicas,3049,DESJUDICIALIZAÇÃO DOS PROCEDIMENTOS DE EXECUÇÃO CIVIL POR QUANTIA CERTA A PARTIR DO PROJETO DE LEI 6.204/2019,"MARCIA CRISTINA XAVIER DE SOUZA,RAQUEL DE OLIVEIRA SANTOS GASPAR"
Centro de Ciencias Juridicas e Economicas,3269,KOMPETENZ-KOMPETENZ E ACESSO À JUSTIÇA: UMA ANÁLISE DE PRECEDENTE DA SCOTUS SOBRE A COMPETÊNCIA DO ÁRBITRO E SUA APLICABILIDADE AOS CONFLITOS DA ADMINISTRAÇÃO PÚBLICA BRASILEIRA AUTORES E,"BEATRIZ TORRES,FLAVIA DE MAGALHAES RIBEIRO,GUILHERME KRONEMBERG HARTMANN,HAROLDO LOURENÇO"
Centro de Ciencias Juridicas e Economicas,5990,DA AUTOCOMPOSIÇÃO PARA A JURISDIÇÃO: UMA EVOLUÇÃO?,"LUCAS RIBEIRO MOTA,WALTER DOS SANTOS RODRIGUES"
Centro de Ciencias Juridicas e Economicas,62,DO RIO AO MAR: UMA ANÁLISE DAS MANIFESTAÇÕES UNIVERSITÁRIAS PELA LIBERTAÇÃO DA PALESTINA NOS EUA A PARTIR DE SUAS REPRESENTAÇÕES MIDIÁTICAS E NAS REDES SOCIAIS,"DEBORA MAGALHAES FERREIRA BINATTI DA COSTA,TATIANA TEIXEIRA"
Centro de Ciencias Juridicas e Economicas,2723,Colonialismo e colonialidade na amazônia xinguana: o caso da usina hidrelétrica de Belo Monte no médio Xingu,"HIGOR PAIVA NASCIMENTO,MARCELO DE MOURA CARNEIRO CAMPELLO"
Centro de Ciencias Juridicas e Economicas,3415,A GOVERNANÇA OCEÂNICA E O COMBATE A PIRATARIA NO BRASIL,"DANIELE DIONISIO DA SILVA,LARYSSA DA SILVA SOUZA"
Centro de Ciencias Juridicas e Economicas,3449,Arte-Educação como ferramenta de construção da cultura oceânica,"DANIELE DIONISIO DA SILVA,LARISSA ROSEVICS,NATHALIA MAGALHAES MACEDO"
Centro de Ciencias Juridicas e Economicas,5424,ENTRE IDENTIDADE E TERRITÓRIO: A RESISTÊNCIA DOS POVOS PALESTINO E CURDO AUTORES E,"FERNANDO LUZ BRANCOLI,GUILHERME LINS STEENHAGEN 6"
Centro de Ciencias Juridicas e Economicas,6402,MUDANÇA CLIMÁTICA E GOVERNANÇA OCEÂNICA,"DANIELE DIONISIO DA SILVA,DIEGO DOS SANTOS DE CARVALHO"
Centro de Ciencias Juridicas e Economicas,495,<p>FEMINICÍDIO NOS TRIBUNAIS DE JUSTIÇA DA REGIÃO SUDESTE BRASILEIRA: LACUNAS E NARRATIVAS</p>,"CRISTIANE BRANDÃO,MARCELLO DE OLIVEIRA BERTACCHINI"
Centro de Ciencias Juridicas e Economicas,1933,Cartografias Jurídicas: Mapeamento e Qualificação de Dados de Ameaça Fundiária em Parceria com a Defensoria Pública,"ANA HELENA DA SILVA OLIVEIRA,BEATRIZ CORREA REZENDE,JULIA ÁVILA FRANZONI,JULIANNA SANTOS GRIPP,LUCIANA ALENCAR XIMENES,MARIA CLARA CRUZ SILVA DO NASCIMENTO,MARIA EDUARDA SANT ANNA LESSA,NATHALIA CUNHA PECANHA"
Centro de Ciencias Juridicas e Economicas,2594,Para Além do Papel de Coadjuvante: Qual a Importância da Criminologia no Ensino Jurídico? AUTORES E,"FABIO PERIN SHECAIRA,MARIA FERNANDA CAMPANA CALDAS DE ARAUJO RIBEIRO"
Centro de Ciencias Juridicas e Economicas,3114,CARTOGRAFIAS JURÍDICAS: MAPEANDO CONFLITOS FUNDIÁRIOS URBANOS NA CIDADE DO RIO DE JANEIRO,"ANA HELENA DA SILVA OLIVEIRA,CHIARA FERRAZ GALHANONE,JULIA ÁVILA FRANZONI,JULIANNA SANTOS GRIPP,LUCIANA ALENCAR XIMENES,MARIA CLARA CRUZ SILVA DO NASCIMENTO,MARIA EDUARDA SANT ANNA LESSA,NATHALIA CUNHA PECANHA"
Centro de Ciencias Juridicas e Economicas,3682,O JORNAL DAS SENHORAS – ELEMENTOS DA CONSTRUÇÃO DE UM DISCURSO DE REIVINDICAÇÃO DOS DIREITOS DAS MULHERES NO SÉCULO XIX NO BRASIL,"ANA LUCIA SABADELL,FERREIRA E SILVA JOAO GABRIEL,JADE M. MARTINS DE LOSSIO E SEIBLITZ,MADALENA ALEXANDRE BAHIA,MAIKA CANER,TATIANA NEGRI MACHADO PASCHOAL"
Centro de Ciencias Juridicas e Economicas,3869,REESCRITA FEMINISTA COM A CASA ALMERINDA GAMA: PROCESSO DE CONSTRUÇÃO DO ATLAS JUNTO AO MOVIMENTO DE MULHERES,"AGNES MORAES LOPES GAMA,BEATRIZ CORREA REZENDE,CHIARA FERRAZ GALHANONE,CLAUDIA PAIVA CARVALHO,GABRIELI OLIVEIRA PELLENZ,JULIA ÁVILA FRANZONI,JULIANNA SANTOS GRIPP,MARIA CLARA CRUZ SILVA DO NASCIMENTO"
Centro de Ciencias Juridicas e Economicas,3955,Um Estudo Etnográfico Sobre a Construção da Identidade Institucional do Batalhão de Rondas Especiais e Controle de Multidão (RECOM),"ENEAS DA SILVA OLIVEIRA LIMA,LUIZ EDUARDO DE VASCONCELLOS FIGUEIRA Pôster Virtual. CCJE 11 - IE, IPPUR | PEX.EXT.UNI.EPO.1058"
Centro de Ciencias Juridicas e Economicas,146,<p>Desdolarização: lento processo de contenção de crises para o protagonismo da China no cenário econômico internacional</p>,"EDUARDO MANTOAN DE ARAUJO,LUIZ FERNANDO RODRIGUES DE PAULA,MURILO RANGEL DA SILVA"
Centro de Ciencias Juridicas e Economicas,2477,Reprimarização da pauta de exportações da Região Norte do Brasil: conflitos territoriais e socioambientais em territórios indígenas,"HIPOLITA SIQUEIRA DE OLIVEIRA,THAIANA DOS SANTOS VIEIRA"
Centro de Ciencias Juridicas e Economicas,2802,VIDA PÚBLICA: COMO OS TEMAS REPUBLICANOS IMPACTAM A INTEGRAÇÃO DE CRIANÇAS REFUGIADAS NOS ESPAÇOS ESCOLARES E DE ENSINO DO ESTADO,"LUIS FELIPE TAVARES DA SILVA,RENATA BASTOS DA SILVA"
Centro de Ciencias Juridicas e Economicas,6426,A NOVA POLÍTICA INDUSTRIAL BRASILEIRA NO CONTEXTO DAS TRANSFORMAÇÕES NA DINÂMICA GLOBAL DE PRODUÇÃO E INOVAÇÃO,"LUIZA GUIMARAES CANABRAVA,MARINA HONORIO DE SOUZA SZAPIRO"
Centro de Ciencias Juridicas e Economicas,6438,ACESSO A ÁGUA E ESGOTO NAS ÁREAS MAIS PRECÁRIAS NOS COMPLEXOS DE FAVELAS DO RIO DE JANEIRO: ESTUDO SOBRE O MORRO DO DENDÊ NA ILHA DO GOVERNADOR,"GUILHERME RIOS DA SILVA,MAURO KLEIMAN Pôster Virtual. CCJE 6 - IPPUR | PEX.EXT.UNI.EPO.1071"
Centro de Ciencias Juridicas e Economicas,3360,<p>Análise discursiva dos atores envolvidos no maior desastre ambiental urbano do mundo: Caso Braskem em Maceió−AL.</p>,"EDWIN ALBERTO MUñOZ GAVIRIA,LUNA ALMEIDA RODRIGUES"
Centro de Ciencias Juridicas e Economicas,3654,<p>CONDIÇÕES POLÍTICO−INSTITUCIONAIS PARA A GOVERNANÇA NA RMRJ: PROXIMIDADE POLÍTICO PARTIDÁRIA DOS REPRESENTANTES MUNICIPAIS EM RELAÇÃO AO GOVERNO DO ESTADO</p>,"FILIPE SOUZA CORRÊA,JONATHAN VITOR DA SILVA PINHEIRO"
Centro de Ciencias Juridicas e Economicas,5986,<p>DISPUTAS POLÍTICAS RELACIONADAS À PARTICIPAÇÃO SOCIAL NA GOVERNANÇA METROPOLITANA NA RMRJ</p>,"FILIPE SOUZA CORRÊA,JONATHAN VITOR DA SILVA PINHEIRO,LARAH RUBIO BAGLI DE MORAES COSTA"
Centro de Ciencias Juridicas e Economicas,6133,<p>ANALISANDO A INFLUÊNCIA DE PAÍSES DO CENTRO CAPITALISTA NA CONSTITUIÇÃO DAS CIDADES DA AMÉRICA LATINA.</p>,"ERICK SILVA OMENA DE MELO,LUCAS CARDOSO GREGORIO"
Centro de Ciencias Juridicas e Economicas,6234,<p>Análise socioespacial de Injustiças ambientais: O Racismo Ambiental na CPI da Braskem &lpar;Maceió / AL&rpar;.</p>,"ANNA PAULA CONCEIçãO DO NASCIMENTO,DAYANE ALVES DA SILVA,EDWIN ALBERTO MUñOZ GAVIRIA"
Centro de Ciencias Juridicas e Economicas,6473,<p>DESENVOLVIMENTO URBANO SUSTENTÁVEL: COMO O PROGRAMA REVIVER CENTRO ESTA TRANSFORMANDO A MOBILIDADE NO RIO SE JANEIRO E OS IMPACTOS CAUSADOS NA POPULAÇÃO DE BAIXA TENDA</p> AUTORES E,"ROSANGELA MARINA LUFT,VITORIA MAYLA LEMOS MAGALHÃES FÉLIX Pôster Virtual. CCJE 7 - FACC Noturno | PEX.EXT.UNI.EPO.691 7"
Centro de Ciencias Juridicas e Economicas,159,Liberdade de Expressão e Políticas de Conteúdo no Twitter de Elon Musk,"LUANA DOS SANTOS MARCELINO,MARCELO CASTAÑEDA"
Centro de Ciencias Juridicas e Economicas,3209,ANÁLISE DA MODELAGEM DE GERENCIAMENTO DE RESULTADOS NOS ESTUDOS DE JONES (1991) E DE KLW (2005),"EDUARDA FIGUEIREDO DE SOUZA,MARCELO ALVARO DA SILVA MACEDO"
Centro de Ciencias Juridicas e Economicas,5267,EVIDENCIAÇÃO DOS FATORES DE RISCO DE EMPRESAS BRASILEIRAS DE CAPITAL ABERTO. AUTORES E,"BRENDA NEPOMUCENO BEZERRA,REGINA DE JESUS NUNES,THIAGO DE ABREU COSTA"
Centro de Ciencias Juridicas e Economicas,6148,BIBLIOTECAS DO AMANHÃ: Uma análise do projeto da Prefeitura do Rio de Janeiro. AUTORES E,"LUISA FERNANDES RIBEIRO,NIKIFOROS JOANNIS PHILYPPIS JUNIOR,PAULO VICTOR NASCIMENTO MIRANDA DOS SANTOS Pôster Virtual. CCJE 8 - FND MISTA: Noturna | UNI.EPO.587"
Centro de Ciencias Juridicas e Economicas,397,DIREITOS FUNDAMENTAIS E A INCLUSÃO ESCOLAR: FAVOR OU OBRIGAÇÃO DO ESTADO? AUTORES E,"ABDO DA SILVA MACRUZ,CLAUDIA FRANCO CORREA,MATHEUS OLIVEIRA MACRUZ"
Centro de Ciencias Juridicas e Economicas,2616,A (IN)SEGURANÇA PÚBLICA E SUA PROMESSA CONSTITUCIONAL: UM OLHAR PARA O RIO DE JANEIRO,"DANIEL CAPECCHI,NATHALIA BARBOSA BAIA SALES SABOIA"
Centro de Ciencias Juridicas e Economicas,3123,O DIREITO À ALIMENTAÇÃO COMO UMA PROMESSA CONSTITUCIONAL,"DANIEL CAPECCHI,MARIA FERNANDA VEIGA GOMES"
Centro de Ciencias Juridicas e Economicas,3289,RESPONSABILIDADE EMPRESARIAL POR VIOLAÇÕES EM DIREITOS HUMANOS TRABALHISTAS EM PERSPECTIVA COMPARADA: NOVAS FRONTEIRAS DE ENFRENTAMENTO AO TRABALHO FORÇADO,"BEATRIZ ELIZABETH QUINTAO NUNES,SAYONARA GRILLO COUTINHO"
Centro de Ciencias Juridicas e Economicas,3471,LITIGÂNCIA CLIMÁTICA NO BRASIL E A TRANSIÇÃO ENERGÉTICA,"GIOVANNA SANTOS MONTEIRO,MARCELO DE ARAUJO"
Centro de Ciencias Juridicas e Economicas,6596,PODER MONOCRÁTICO COMO UMA PROPOSTA: COMO O PODER INDIVIDUAL DOS MINISTROS DO SUPREMO TRIBUNAL FEDERAL SE MOSTROU UM EFICAZ MECANISMO DA DEMOCRACIA DEFENSIVA,"BRUNO RODRIGUES VIEIRA,ELEONORA MESQUITA CEIA Pôster Virtual. CCJE 9 - IRID | PEX.EXT.UNI.EPO.1073"
Centro de Ciencias Juridicas e Economicas,1315,Distributed Generation in Industry: Feasibility and Timing Optimization,"GLÁUCIA FERNANDES VASCONCELOS,LUISA LEITE"
Centro de Ciencias Juridicas e Economicas,3808,AMAZÔNIA E DEFESA: A ATUAÇÃO DOS COMANDOS CONJUNTOS NA REGIÃO AMAZÔNICA DURANTE O GOVERNO DE JAIR BOLSONARO,"ADRIANA MARQUES,PEDRO BOAVENTURA VIEIRA BRANCO DE MATOS"
Centro de Ciencias Juridicas e Economicas,4546,O Papel do Mercosul na Integração Regional nas Américas: Desafios e Perspectivas AUTORES E,"MONICA BRUCKMANN,PEDRO NOBRE VECCHIA"
Centro de Ciencias Juridicas e Economicas,5687,Pacificação como prática intervencionista das Forças Armadas brasileiras,"AMANDA MACIEL FRAGA MONTOIRO,CLARA RODRIGUES DE SOUZA,GABRIEL FRANCISCO CASTRO AGUIAR,TADEU MORATO MACIEL"
Centro de Ciencias Juridicas e Economicas,6156,<p>Projeto de Pesquisa e Extensão Debates Pós−Coloniais e Decoloniais</p>,"EMMANUELLE FERREIRA NUNES ELIAS,JOAO LUIZ SERAPHIM DOS PASSOS,MONIK KLEIN,VICENTE GIL DA SILVA"
Centro de Ciencias Juridicas e Economicas,1330,FORMAÇÃO E INFLUÊNCIAS DO PARTIDO COMUNISTA DO PERU SENDERO LUMINOSO (PCP-SL): DO REVOLUCIONÁRIO AO TERRORISTA,"DIOGO MONTEIRO DARIO,GABRIELLA VITORIA BORDONI LEITE DOS SANTOS"
Centro de Ciencias Juridicas e Economicas,1434,A Questão das Drogas no Brasil: Origens e Impactos,"DIOGO MONTEIRO DARIO,JULIA PEREIRA NOLASCO"
Centro de Ciencias Juridicas e Economicas,2067,RELAÇÕES ÍNDIA E GUIANA: UM ESTUDO DE CASO SOBRE A INSERÇÃO INDIANA NA AMÉRICA DO SUL,"ANA CLARA BERNARDES GUERSONI,GUILHERME DOMINGUES FRITZ,MARIANNA RESTUM ANTONIO DE ALBUQUERQUE,THIAGO BOTELHO IECKER"
Centro de Ciencias Juridicas e Economicas,3138,Linearidades e contradições: Retóricas da direita sul-americana sobre o porte de armas em meio a onda conservadora,"DIOGO MONTEIRO DARIO,SOFIA SOUZA VALADARES RAMALLO"
Centro de Ciencias Juridicas e Economicas,4734,"AS TRIANGULAÇÕES ENTRE CHINA, RÚSSIA (URSS) E ESTADOS UNIDOS: UMA ANÁLISE DE DIFERENTES MOMENTOS DAS RELAÇÕES ENTRE AS TRÊS GRANDES POTÊNCIAS DO SISTEMA INTERNACIONAL","MARIA FERNANDA MONTEIRO ALVES MOREIRA,MAURICIO METRI"
Centro de Ciencias Juridicas e Economicas,5336,A RECONFIGURAÇÃO TERRITORIAL DA TURQUIA: DO TRATADO DE SÈVRES AO DE LAUSANNE AUTORES E,"MAURICIO METRI,RENATA ROCHA COSTA"
Centro de Ciencias Juridicas e Economicas,6230,POLÍTICA EXTERNA BRASILEIRA E DIPLOMACIA ALIMENTAR: A fome na agenda internacional do Governo Lula (2003-2010),"DANIELLE COSTA DA SILVA,MARIA CLARA CORREA CHEVI"
Centro de Ciencias Juridicas e Economicas,6351,YEVGENY PRIMAKOV E O COMBATE AO TERRORISMO: UMA OPORTUNIDADE DE REPOSICIONAMENTO PARA A RÚSSIA?,"MAURICIO METRI,SUZAN STHEFANY CARVALHO DE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,1694,CONSTRUÇÃO BIOGRÁFICA NO CASO FLORDELIS: ARTICULAÇÕES ENTRE PRÁTICAS JORNALÍSTICAS E JUDICIÁRIAS NAS NARRATIVAS PRODUZIDAS PELO JORNALISMO E PELA POLÍCIA CIVIL SOBRE O CASO,"LAURA MARIA ALMEIDA PINHEIRO,LUIZ EDUARDO DE VASCONCELLOS FIGUEIRA"
Centro de Ciencias Juridicas e Economicas,3736,"CONSTRUÇÕES BIOGRÁFICAS NO CASO HENRY BOREL: A VÍTIMA, A MÃE E O PADRASTO NAS NARRATIVAS DA IMPRENSA E DO INQUÉRITO POLICIAL","CAROLINA CUNHA AMAZONAS PAIXAO,LUIZ EDUARDO DE VASCONCELLOS FIGUEIRA"
Centro de Ciencias Juridicas e Economicas,3933,"""CASAL FELIZ OU TRISTE"": O TRATAMENTO DO JUDICIÁRIO AOS CASOS DE DESISTÊNCIAS DA VÍTIMA NOS JUIZADOS DE VIOLÊNCIA DOMÉSTICA E FAMILIAR DO ESTADO DO RIO DE JANEIRO","LARYSSA GUIMARAES DO NASCIMENTO,LUIZ EDUARDO DE VASCONCELLOS FIGUEIRA"
Centro de Ciencias Juridicas e Economicas,4447,Clínica de Direitos e Trabalho,"DIOGO GUEDES QUEIROGA DE SÁ,JULIANA BENICIO XAVIER,RENATA VERSIANI SCOTT VARELLA"
Centro de Ciencias Juridicas e Economicas,6211,EXTENSÃO DIALÓGICA NO MUNDO DO TRABALHO: EXPERIÊNCIAS DO PROJETO DIATRAB AUTORES E,"JULIANA BENICIO XAVIER,RENATA VERSIANI SCOTT VARELLA,VIVIANE CARNEVALE HELLMANN"
Centro de Ciencias Juridicas e Economicas,6531,A Verdadeira Entrega: Desvendando a Realidade do Trabalho Plataformizado no Zé Delivery AUTORES E,"ISABELLE CRISTINA DANTAS DE MELLO ALVES DE LIMA,RODRIGO DE LACERDA CARELLI"
Centro de Ciencias Juridicas e Economicas,60,DIREITO AO ESQUECIMENTO E A CULTURA DO CANCELAMENTO,"ELEONORA MESQUITA CEIA,GIOVANNA CORREA JANARDO PEREIRA"
Centro de Ciencias Juridicas e Economicas,1205,ZONA DE INTERESSES: O USO POST MORTEM DE BENS DIGITAIS NO CENÁRIO JURÍDICO BRASILEIRO,"JULIANA DE SOUSA GOMES LAGE,MARIA FERNANDA CAMPANA CALDAS DE ARAUJO RIBEIRO"
Centro de Ciencias Juridicas e Economicas,4768,O DIREITO AO ESQUECIMENTO COMO COLABORADOR PARA O PROCESSO DE RESSOCIALIZAÇÃO DE EGRESSOS DO SISTEMA PRISIONAL,"BEATRIZ PORTELLA LEMOS CINTRA,CÍNTIA MUNIZ DE SOUZA KONDER"
Centro de Ciencias Juridicas e Economicas,5600,A HOLDING FAMILIAR COMO INSTRUMENTO JURÍDICO DE PLANEJAMENTO SUCESSÓRIO E SEUS DESAFIOS,"JULIANA PEREIRA DE SOUSA,PEDRO TEIXEIRA PINOS GRECO"
Centro de Ciencias Juridicas e Economicas,5911,RESPONSABILIDADE CIVIL PARENTAL NA SUPEREXPOSIÇÃO INFANTIL NAS REDES SOCIAIS NO BRASIL: VIOLAÇÃO DOS DIREITOS DE PERSONALIDADE DA CRIANÇA E DO ADOLESCENTE,"ISABELA FURTADO DE CASTRO OLIVEIRA,PEDRO TEIXEIRA PINOS GRECO"
Centro de Ciencias Juridicas e Economicas,6573,"O DIREITO AO ESQUECIMENTO E A SUPEREXPOSIÇÃO DE CRIANÇAS E ADOLESCENTES, EM FACE DO PL N° 4.776/2023 E DOS CRITÉRIOS UTILIZADOS PELO STF NO RE N° 1.010.606/RJ","ANA CAROLINA FREIRE PATRICIO VIANA,BEATRIZ ESMORIS RUSSO,JULIANA DE SOUSA GOMES LAGE,MARIA EDUARDA VARELA CABRAL"
Centro de Ciencias Juridicas e Economicas,6576,LOAS e Inclusão: Um Olhar Sobre a Seguridade Social para Pessoas com Deficiência AUTORES E,"CHIARA RODRIGUES MACEDO SANTOS,CLARICE RODRIGUES MACEDO SANTOS,JULIANA DE SOUSA GOMES LAGE"
