Local,Trabalho,Título,Autores/Participantes
Centro de Letras e Artes,2970,"ACESSO AO SANEAMENTO BÁSICO EM CAMPOS ELÍSEOS, DUQUE DE CAXIAS: UM CASO DE VIOLAÇÃO DO DIREITO HUMANO À ÁGUA","ANA LUCIA NOGUEIRA DE PAIVA BRITTO,SUYÁ QUINTSLR,ALINE ALVES BARBOSA DA SILVA,ANDRESSA DA SILVA PEREIRA DIAS,MARIA LUIZA DE SOUZA OLIVEIRA OTTONI,NICOLE ALMEIDA,RAYAN RODRIGUES,SÂMARA VIANA"
Centro de Letras e Artes,3356,"FOLHAS, FLORES E FITINHAS: A COLEÇÃO DE ORNATOS NO MUSEU D. JOÃO VI","LUCAS ELBER DE SOUZA CAVALCANTI,MARIZE MALTA"
Centro de Letras e Artes,3469,A MÍNIMA INTERVENÇÃO DOS ARQUIVOS HISTÓRICOS DO RIO DE JANEIRO,"CAROLINE MACEDO MOURA DOS SANTOS,ANA PAULA CORRÊA DE CARVAHO"
Centro de Letras e Artes,3631,"SENTIDO, DIÁLOGO E VALOR – O QUE MOVE A PRODUÇÃO DE SENTIDO PARA O RESTAURO DE UMA OBRA DE ARTE URBANA","VALCI RUBENS OLIVEIRA DE ANDRADE,ALDEMAR NOREK DE OLIVEIRA LIMA,MARIANA DOS SANTOS MARTINS,CAMYLLA ROCHA LIMA BARROS,CAROLINA BEZERRA MARTINS DA SILVA"
Centro de Letras e Artes,3666,DA CHINA NA COLEÇÃO DO MUSEU HISTÓRICO NACIONAL - APROXIMAÇÕES PARADIDÁTICAS,"JÉSSICA OHARA PACHECO CHUAB,ROSANA PEREIRA DE FREITAS"
Centro de Letras e Artes,3831,SUBPROJETO: ESTUDO DAS PEÇAS DE ARTES COM ENGRENAGENS NA COLEÇÃO JERÔNIMO FERREIRA DAS NEVES (JFN) DO MUSEU D. JOÃO VI DO RIO DE JANEIRO,"BáRBARA REZENDE,MARIZE MALTA"
Centro de Letras e Artes,4158,GERENCIAMENTO DE RISCOS APLICADO À CONSERVAÇÃO PREVENTIVA DO MUSEU DOM JOÃO VI,"MILENA BARBOSA BARRETO,PATRICIA RIGGO CORDEIRO,GABRIELA LUCIO DE SOUSA,HANDERSON DA SILVA OLIVEIRA,DANIEL LIMA MARQUES DE AGUIAR"
Centro de Letras e Artes,5193,A ESCOLA DE BELAS ARTES DA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO: DE 1975 ATÉ OS DIAS DE HOJE,"JOSÉ FERNANDO ROSA JUNIOR,TATIANA DA COSTA MARTINS"
Centro de Letras e Artes,1917,VISIBILIDADE: VERDADE E SUBJETIVIDADE,"JOFRE SILVA,JULIANA FELIPPE DUARTE DE OLIVEIRA"
Centro de Letras e Artes,2390,DESIGN NÁUTICO: MODERNIZAÇÃO DO DESIGN DE VELEIRO HISTÓRICO,"GUILHERME LEONARDO SOARES MEDEIROS,RICARDO WAGNER,RONALDO JOSÉ FAZANELLI MIGUEIS"
Centro de Letras e Artes,2726,MODELAGEM 3D E SUA IMPORTÂNCIA PARA O ATO DE PROJETAR,"ITALO RAMOS COSTA,LEON MATIAS,MARIA LUIZA PINHEIRO GUIMARÃES FRAGOSO,CARLOS AUGUSTO MOREIRA DA NÓBREGA"
Centro de Letras e Artes,4340,"PROJETO DE PESQUISA, IMPLEMENTAÇÃO E MANUTENÇÃO DE WEB PORTAL PARA O PROGRAMA DE PÓS GRADUAÇÃO EM ARTES VISUAIS – EBA/UFRJ","VINICIUS DA COSTA TEIXEIRA,CARLOS AUGUSTO MOREIRA DA NÓBREGA"
Centro de Letras e Artes,4884,EXPERIMENTAÇÃO E CONSTRUÇÕES COM IMAGEM VIRTUAL,"BRUNA GABRIELA PIO DA ROCHA MOSCA,CLARA PEIXOTO ACIOLI,CARLOS AUGUSTO MOREIRA DA NÓBREGA,MARIA LUIZA PINHEIRO GUIMARÃES FRAGOSO"
Centro de Letras e Artes,4990,GEOMETRIA DESCRITIVA,"GABRIELA VITORIA CAMPOS CARVALHO,ALVARO JOSÉ"
Centro de Letras e Artes,204,ESPAÇOS DE AFETO: TECNOLOGIAS DO EU E A MÚSICA DO 'NÓS' NA EDUCAÇÃO INFANTIL,"THOMAZ GUIMARÃES BALDOW,ANDRÉ BOCCHETTI"
Centro de Letras e Artes,804,A EDUCAÇÃO MUSICAL NO CONTEXTO HEGEMÔNICO DA TÉCNICA,"ALAN DOS SANTOS ORLANDI,CELSO GARCIA DE ARAÚJO RAMALHO"
Centro de Letras e Artes,1121,"ABERTURA DE POSSIBILIDADES FORMATIVAS NA ÁREA DE MÚSICA: A AUSÊNCIA DOS CONTEÚDOS DE GUITARRA ELÉTRICA, CONTRABAIXO ELÉTRICO E BATERIA NOS CURRÍCULOS DO BACHARELADO E LICENCIATURA DA EM-UFRJ E UNIRIO – UM ESTUDO DE CASO.","ULLISSES AREIAS DE PAIVA CÉSAR,CELSO GARCIA DE ARAÚJO RAMALHO"
Centro de Letras e Artes,5310,"PENSANDO O CONCEITO DE ""OUVIDO ABSOLUTO E RELATIVO"" EM AULA COLETIVA DE MÚSICA","ANA BEATRIZ VIEIRA RODRIGUES,CELSO GARCIA DE ARAÚJO RAMALHO"
Centro de Letras e Artes,5489,"O ""PALCO ABERTO"" DO SUBPROJETO PIBID-MÚSICA: UMA PROPOSTA DE INTEGRAÇÃO DA COMUNIDADE ESCOLAR NO COLÉGIO ESTADUAL INFANTE DOM HENRIQUE","GABRIEL GOMES BARBÉ DA COSTA,CELSO GARCIA DE ARAÚJO RAMALHO,SILVIANE PAIVA DE NORONHA,ALEX DA SILVA CADILHO JUNIOR CADILHO,ANNE CAROLINE DE OLIVEIRA"
Centro de Letras e Artes,641,PAINÉIS PRÉ-MOLDADOS PRODUZIDOS COM CONCRETO LEVE COMO UMA ALTERNATIVA DE SISTEMA CONSTRUTIVO NA ARQUITETURA,"LEONARDO DE FREITAS REIS,REILA VARGAS VELASCO,MARCOS MARTINEZ SILVOSO"
Centro de Letras e Artes,669,A TECNOLOGIA DO CONCRETO APLICADA EM PLACAS PARA PISOS ELEVADOS EXTERNOS,"JOSÉ ANTONIO CORREIA PAIVA,LARISSA ZANETTE COSTA,ANNA CAROLINA ALMEIDA FARIA,WENDELL DINIZ VARELA,REILA VARGAS VELASCO"
Centro de Letras e Artes,1000,EXPERIMENTAÇÃO DO MÉTODO DE AVALIAÇÃO DE ESTABILIDADE DE SISTEMAS VERTICAIS DE VEDAÇÃO SEGUNDO A NBR 15575,"ANDRESSA PEREIRA DE SOUZA,MARCOS MARTINEZ SILVOSO"
Centro de Letras e Artes,1799,CENOGRAFIA COMO CAMPO DE EXPERIMENTAÇÃO ARQUITETÔNICO,"THAIZ BATISTA PINTO,ANNA RITA ALVES DE LIMA CARVALHO,DANIEL DISITZER SEREBRENICK,NIUXA DRAGO,CÁSSIA MARIA FERNANDES MONTEIRO"
Centro de Letras e Artes,3054,DESENVOLVIMENTO E ANÁLISE DE CONCRETOS SUSTENTÁVEIS,"MARINA FROTA AGUM,MARCOS MARTINEZ SILVOSO"
Centro de Letras e Artes,4866,O CONCRETO DE ULTRA ALTO DESEMPENHO E SUA INTERFACE COM A ARQUITETURA,"REILA VARGAS VELASCO,AMANDA DE OLIVEIRA SORIANO"
Centro de Letras e Artes,5247,SALUBRIDADE PÚBLICA E AS AÇÕES DE PROCÓPIO TEIXEIRA EM JUIZ DE FORA [C. 1916-1926],"JORGE NASSAR FLEURY,JéSSICA DENISIENY DO NASCIMENTO,MARIA FERNANDA SENA GUSMÃO,VALERIA ELEUTERIO NOGUEIRA"
Centro de Letras e Artes,287,"CAMINHOS PARALELOS: A VIA FÉRREA COMO SUPORTE PARA O PLANEJAMENTO OBSERVANDO A FERROVIA - PRIMEIROS PASSOS, ANÁLISES INICIAIS","VIRGÍNIA MARIA NOGUEIRA DE VASCONCELLOS,KARLA VICTORIA DA SILVA CERQUEIRA,GIOVANNA BRAGA SCALFONE VARGAS,ALINE PIRES VEROL"
Centro de Letras e Artes,1900,ESPAÇOS LIVRES E O PROJETO DA PAISAGEM: EXPERIÊNCIAS LATINO-AMERICANAS,"RAQUEL HEMERLY TARDIN COELHO,JULIANA DE OLIVEIRA ESTEVO,THAMIRES DA COSTA SILVA"
Centro de Letras e Artes,2082,PRAÇAS NO RIO DE JANEIRO: DAS PRAÇAS NÃO IMPLANTADAS ÀS PRAÇAS OCUPADAS,"NATHÁLIA ROCHA BARROS COSTA,RAFAELA REZENDE LESSA,MARIANA VALICENTE MOREIRA,MARCOS BLANCO DE AMORIM,BRUNO RAGI MENDONÇA,VERA REGINA TÂNGARI"
Centro de Letras e Artes,2097,CLASSIFICAÇÃO DOS ESPAÇOS LIVRES PÚBLICOS DO MUNICÍPIO DO RIO DE JANEIRO,"MARCOS BLANCO DE AMORIM,RAFAELA REZENDE LESSA,NATHÁLIA ROCHA BARROS COSTA,BRUNO RAGI MENDONÇA,MARIANA VALICENTE MOREIRA,VERA REGINA TÂNGARI"
Centro de Letras e Artes,2224,ANÁLISE PRELIMINAR SOBRE A CONECTIVIDADE DAS ESTRUTURAS DE MOBILIDADE URBANA NAS FAVELAS DA ZONA SUL DO RIO DE JANEIRO,"FABIANA IZAGA,LUCAS DA SILVA PACOBAHYBA,LETHIELLE DA SILVA RIBEIRO,AMANDA BARBOSA DA SILVEIRA"
Centro de Letras e Artes,2242,O TECIDO URBANO SOB PRESSÃO DO BRT NO SUBÚRBIO DO RIO DE JANEIRO – PRIMEIRAS ANÁLISES,"FABIANA IZAGA,LETHIELLE DA SILVA RIBEIRO,LUCAS DA SILVA PACOBAHYBA,AMANDA BARBOSA DA SILVEIRA"
Centro de Letras e Artes,2620,UMA ANÁLISE DO TECIDO URBANO NA CIDADE DO RIO DE JANEIRO/RJ,"NATHÁLIA ROCHA BARROS COSTA,RAFAELA REZENDE LESSA,VERA REGINA TÂNGARI,BRUNO RAGI MENDONÇA,MARIANA VALICENTE MOREIRA,MARCOS BLANCO DE AMORIM"
Centro de Letras e Artes,4421,MAPEAMENTO DAS OPORTUNIDADES EDUCATIVAS NO TERRITÓRIO DA ILHA DO GOVERNADOR,"MARIETA VASCONCELLOS DE MENDONÇA,DANIEL CARVALHO MENDONÇA,KELLY CRISTINE RODRIGUES NOVAES,GISELLE ARTEIRO NIELSEN AZEVEDO,PAULO AFONSO RHEINGANTZ,ALAIN LENNART FLANDES GÓMEZ"
Centro de Letras e Artes,3,R EM CODA SILÁBICA EM DUAS VARIEDADES AFRICANAS DO PORTUGUÊS,"SILVIA FIGUEIREDO BRANDÃO,STEFANY DE PAULO PONTES,HELEN LORENA RODRIGUES ELIAS CORDEIRO"
Centro de Letras e Artes,7,RÓTICOS EM CONTEXTO PRÉ-VOCÁLICO NO PORTUGUÊS FALADO EM MOÇAMBIQUE,"DAVI BRETAS DOS SANTOS PESSANHA,SILVIA FIGUEIREDO BRANDÃO,STEFANY DE PAULO PONTES"
Centro de Letras e Artes,145,VOGAIS POSTÔNICAS NÃO FINAIS: UM ESTUDO DA SÍNCOPE EM PROPAROXÍTONAS NA FALA DO RIO DE JANEIRO,"DANIELLE KELY GOMES,MATEUS ALMEIDA DO PRANTO"
Centro de Letras e Artes,146,VOGAIS POSTÔNICAS NÃO FINAIS EM PORTUGUÊS: UMA ANÁLISE CONTRASTIVA DO PROCESSO DE SÍNCOPE EM PROPAROXÍTONAS,"SOFIA DOS SANTOS ALVES,THALLES CANDAL REIS FERNANDES,DANIELLE KELY GOMES"
Centro de Letras e Artes,1418,A REALIZAÇÃO DOS RÓTICOS NA REGIÃO SUL DO BRASIL: RESSILABIFICAÇÃO E ESTRUTURA PROSÓDICA,"MÁRIO JESUS GOMES ALVES,CAROLINA RIBEIRO SERRA"
Centro de Letras e Artes,4066,A PERSPECTIVA FONÉTICA DE UMA VARIAÇÃO MORFOSSINTÁTICA: REALIZAÇÕES DA DESINÊNCIA VERBAL DE P6,"JÉSSICA ARAÚJO MORAES DA ROCHA,SILVIA RODRIGUES VIEIRA"
Centro de Letras e Artes,97,EVIDENCIALIDADE EM WA'IKHANA (TUKANO ORIENTAL),"BRUNA CEZARIO SOARES,KRISTINE SUE STENZEL"
Centro de Letras e Artes,587,O FUNCIONAMENTO DE VERBOS ESTATIVOS NO WA’IKHANA,"KRISTINA BALYKOVA,KRISTINE SUE STENZEL"
Centro de Letras e Artes,647,REVITALIZANDO UMA LÍNGUA: O CASO DO GUATÓ,"DAYANE DE PONTES SILVA,WALTER DE OLIVEIRA CAVALCANTI ALVES,BRUNA FRANCHETTO"
Centro de Letras e Artes,650,ASPECTOS DO SISTEMA NUMERAL GUATÓ,"WALTER DE OLIVEIRA CAVALCANTI ALVES,BRUNA FRANCHETTO"
Centro de Letras e Artes,759,EMPRÉSTIMOS DO PB EM LÍNGUAS JÊ: O CASO DO KAINGANG,"FABIANA ALENCAR DA SILVA,MARILIA LOPES DA COSTA FACó SOARES SOARES,GEAN DAMULAKIS"
Centro de Letras e Artes,454,DA FONOLOGIA À TELEFONIA: UM ESTUDO DO CONFIXO -FONO- NO PORTUGUÊS BRASILEIRO CONTEMPORÂNEO,"TIAGO VIEIRA DE SOUZA,CARLOS ALEXANDRE VICTORIO GONÇALVES"
Centro de Letras e Artes,673,COMPOSIÇÃO COM CABEÇA À DIREITA: UM ESTUDO DAS FORMAÇÕES X-TERAPIA NO PORTUGUÊS CONTEMPORÂNEO,"CARLOS ALEXANDRE VICTORIO GONÇALVES,LUCIANO CORREA DE MORAES JUNIOR"
Centro de Letras e Artes,829,AS CONSTRUÇÕES DE FLEXÃO NOMINAL DO PORTUGUÊS - UMA ABORDAGEM SOB O VIÉS DA MORFOLOGIA CONSTRUCIONAL,"WALLACE CARVALHO,CARLOS ALEXANDRE VICTORIO GONÇALVES"
Centro de Letras e Artes,1273,MORFOLATRIA: ANÁLISE DAS CONSTRUÇÕES X-LATRA NO PORTUGUÊS BRASILEIRO À LUZ DO CONTINUUM COMPOSIÇÃO-DERIVAÇÃO,"GABRIEL DA SILVA FERREIRA,CARLOS ALEXANDRE VICTORIO GONÇALVES"
Centro de Letras e Artes,1870,"SOBRE SUICÍDIOS, INSETICÍDIOS E SINCERICÍDIOS: ANÁLISE MORFOLÓGICA DAS FORMAÇÕES X-CÍDIO NO PORTUGUÊS DO BRASIL","DUKELLEN SILVA DOS SANTOS DO PRADO,CARLOS ALEXANDRE VICTORIO GONÇALVES"
Centro de Letras e Artes,1891,COMPOSTOS SINTÁTICOS E MORFOLÓGICOS EM PORTUGUÊS E LATIM: CONFRONTO DE ESTRUTURAS,"BIANCA FERREIRA,CARLOS ALEXANDRE VICTORIO GONÇALVES,NEIDE HIGINO DA SILVA"
Centro de Letras e Artes,51,CAMILO PESSANHA: UMA RUPTURA COM A TRADIÇÃO DA VÊNUS,"GABRIEL DOTTLING DIAS,MÔNICA GENELHU FAGUNDES"
Centro de Letras e Artes,2733,UMA UTOPIA POSSÍVEL: O LUGAR DO JARDIM EM SOPHIA BREYNER DE MELLO ANDRESEN,"LUIZA FERREIRA DA FONSECA,MÔNICA GENELHU FAGUNDES"
Centro de Letras e Artes,3230,“CONTO E RECONTO/ CONTINUADAMENTE”: HERBERTO HELDER OU AQUILO QUE NOS ESCAPA,"MARIANA GONÇALVES DOS SANTOS,SOFIA MARIA DE SOUSA SILVA"
Centro de Letras e Artes,4264,O QUE TOCA AO CÉU: A EXPERIÊNCIA E ENCENAÇÃO EM WILLIAM CARLOS WILLIAMS,"THAÍS MAIA CHAGAS,LUCIANA VILLAS BÔAS"
Centro de Letras e Artes,4674,"A ARTE OU A HUMANIZAÇÃO DA NATUREZA, EM AFONSO CRUZ","DRISANA DE MORAES OLIVEIRA SANTOS,LUCIANA SALLES"
Centro de Letras e Artes,71,"MICHEL DE MONTAIGNE: O MOVIMENTO DE PASSAGEM DO ""EU""","MARIANA FORTES MAIA,FLAVIA TROCOLI XAVIER SILVA"
Centro de Letras e Artes,402,A MEDICINA HIPOCRÁTICA EM GEORGES CANGUILHEM,"HENRIQUE CAIRUS,LÍVIA GALLUCCI FIGORELLE"
Centro de Letras e Artes,572,A TRAVESSIA DO FRACASSO - A VIA CRUCIS DO CORPO ÀS AVESSAS EM CLARICE LISPECTOR,"AMANDA DIB DA SILVA DE ALMEIDA FERREIRA,FLAVIA TROCOLI XAVIER SILVA"
Centro de Letras e Artes,610,A ANTIGUIDADE NA INTERPRETAÇÃO DOS SONHOS DE FREUD,"ISABELE ALEXANDRIA SOARES,BEATRIZ CRISTINA DE PAOLI CORREIA"
Centro de Letras e Artes,1175,ISABELLE: UMA LEITURA SOBRE A ÚLTIMA PRINCESA DO TEATRO MAETERLINCKIANO,"TATIANE DE SOUZA FRANÇA RANGEL,MARILIA SANTANNA VILLAR"
Centro de Letras e Artes,3127,A CRENÇA DA LOUCURA NA OBRA DE DOSTOIÉVSKI,"SONIA BRANCO SOARES,GABRIEL HENRIQUE FARIA GONÇALVES"
Centro de Letras e Artes,108,ESTATUTO INFORMACIONAL DE SUJEITOS PÓS-VERBAIS E MUDANÇA LINGUÍSTICA,"SILVIA REGINA DE OLIVEIRA CAVALCANTE,ANNA LYSSA DO NASCIMENTO DONATO MACHADO"
Centro de Letras e Artes,262,AS SENTENÇAS EXISTENCIAIS NO PB: PADRÕES ESTRUTURAIS COM O VERBO TER,"JULIANA MARINS,AMANDA ALVES"
Centro de Letras e Artes,416,O PREENCHIMENTO DA POSIÇÃO DO SUJEITO COM VERBOS INACUSATIVOS NO PORTUGUÊS BRASILEIRO,"HUMBERTO SOARES DA SILVA,REBECCA REINA,THAINÁ SANTANNA FELIX"
Centro de Letras e Artes,1373,INFINITIVO FLEXIONADO NO PORTUGUÊS BRASILEIRO: UM ESTUDO DE PRODUÇÃO ELICIADA NAS MODALIDADES ESCRITA E ORAL,"MARCUS ANTONIO REZENDE MAIA,GIOVANNA COUTO DA CUNHA DE OLIVEIRA PERES,KATHARINE DE FREITAS PEREIRA NETO ARAGÃO DA HORA"
Centro de Letras e Artes,4606,CARACTERIZANDO O SUJEITO NULO DE REFERÊNCIA GENÉRICA/ARBITRÁRIA NA FALA CULTA CARIOCA DOS ANOS 2000,"JULIANA MARINS,CAMILLA WIPPEL DEMARTINI,STEPHANNE MARTINI PASTORE"
Centro de Letras e Artes,1283,DO ORAL AO ESCRITO: ESTRATÉGIAS DE RELATIVIZAÇÃO EM ENTREVISTAS RETEXTUALIZADAS,"FILOMENA DE OLIVEIRA VAREJAO,GABRIELLA CRISTINA DOS SANTOS"
Centro de Letras e Artes,2539,"AS RELATIVAS ""LIVRES"" E SUA PRODUTIVIDADE EM PORTUGUÊS","MARINA FERREIRA,MARIA EUGENIA LAMMOGLIA DUARTE"
Centro de Letras e Artes,3639,SENTENÇAS RELATIVAS PREPOSICIONAIS EM ALEMÃO,"AMANDA DE OLIVEIRA NORONHA,KIEFER PINTO MONTEIRO,ALERIA CAVALCANTE LAGE,CINTIA COUTINHO DE SOUZA,NATHACIA LUCENA RIBEIRO"
Centro de Letras e Artes,4638,SENTENÇAS RELATIVAS PREPOSICIONAIS EM INGLÊS,"LUIS GUSTAVO GONÇALVES DE MELLO,ALERIA CAVALCANTE LAGE,NATHACIA LUCENA RIBEIRO,CINTIA COUTINHO DE SOUZA"
Centro de Letras e Artes,1085,VARIAÇÃO DO DITONGO NA ESCRITA INICIAL,"ELIETE FIGUEIRA BATISTA DA SILVEIRA,IZABELLA DOMINGUES MACHADO,DANIELLE KELY GOMES"
Centro de Letras e Artes,1102,REPRESENTAÇÃO DA NASAL EM CODA MEDIAL NA ESCRITA INFANTIL,"ELIETE FIGUEIRA BATISTA DA SILVEIRA,DANIELLE KELY GOMES,ANNA CAROLINA DA COSTA AVELHEDA,DÉBORAH CRISTINA PEREIRA DE SOUZA"
Centro de Letras e Artes,1103,APRENDIZAGEM DA ESCRITA – ANÁLISE DO PROCESSO DE HIPOSSEGMENTAÇÃO,"ELIETE FIGUEIRA BATISTA DA SILVEIRA,ALEX JEFFERSON MEDEIROS FERNANDES DA SILVA,DANIELLE KELY GOMES"
Centro de Letras e Artes,2265,OS OSSOS DO MUNDO: PELO DEVORAR DO EUROCENTRISMO ATÉ O TUTANO,"LUCAS TEIXEIRA,MARCUS ROGERIO TAVARES SAMPAIO SALGADO"
Centro de Letras e Artes,2277,A POÉTICA DÂNDI EM NARRATIVAS DECADENTISTAS,"SONIA REIS,WELLINGTON DE JESUS NEVES RODRIGUES,FLORA DE PAOLI FARIA"
Centro de Letras e Artes,3609,O ROMANCE E A ÓPERA: DO LIVRO AO LIBRETO,"MARIA CLARA JUSTINO,LUCIANA SALLES"
Centro de Letras e Artes,5178,O ESPELHO NO MUNDO MÁGICO DE LA SCACCHIERA,"BEATRIZ PEREIRA ALVES DE ARAUJO,SONIA REIS"
Centro de Letras e Artes,2514,A EDIÇÃO DE TEXTOS NO MUNDO SEPARADO,"PAULA TIMS CARNEIRO CAMPELLO,RICARDO PINTO DE SOUZA"
Centro de Letras e Artes,2587,VITRINES DA CIDADE MODERNA: ESPAÇOS E SOCIABILIDADE NO PAISAGISMO DO PASSEIO PÚBLICO,"ISAAC SILVA FRANÇA,LUCIANA MARINO NASCIMENTO"
Centro de Letras e Artes,4728,NO RANGER DAS RENDAS: O ALCAZAR LÍRICO NA CRÔNICA COTIDIANA E NA VIDA DA CIDADE,"ROBERTA SARAIVA DE OLIVEIRA,LUCIANA MARINO NASCIMENTO"
Centro de Letras e Artes,5260,O MITO DE MALINCHE NO IMAGINÁRIO MODERNO,"CAMILA MONTINHO,CLAUDIA LUNA"
Centro de Letras e Artes,5297,VIAGENS AO BRASIL DO SÉCULO XIX: A EXPEDIÇÃO AUSTRÍACA PELO BRASIL (1817-1835) EM JORNAIS AUSTRÍACOS DURANTE O SEU TRANSCURSO.,"LUIZ BARROS MONTEZ,VIVIANE CARNEIRO DE MENEZES,FELIPE LOBO DE OLIVEIRA"
Centro de Letras e Artes,701,FORMAS DO TRÁGICO NAS ESTÓRIAS DE TUTAMÉIA,"LUANA SOARES DE OLIVEIRA,DANIELLE DOS SANTOS CORPAS"
Centro de Letras e Artes,3447,A MEMÓRIA E A LEMBRANÇA GREGA NA PERSPECTIVA PLATÔNICA,"CAMILLE PEZZINO GONçALVES PEREIRA,SIMONE DE OLIVEIRA BONDARCZUK,AUTO LYRA TEIXEIRA"
Centro de Letras e Artes,4032,O HERÓI SOFOCLIANO E OS CONCEITOS DE LEI NA TRAGÉDIA ANTÍGONA,"IVANISE REGINA DA SILVA GOMES,RICARDO DE SOUZA NOGUEIRA"
Centro de Letras e Artes,2731,PROJETO SOLUÇÃO HABITACIONAL SIMPLES - SOLUÇÕES HIDROSSANITÁRIAS PARA CONSTRUÇÕES DE EDIFICAÇÕES EMERGENCIAIS,"ALINE PIRES VEROL,BRUNO BAHIENSE LOPES LUZ,ESTHER RIBEIRO COSTA,LAÍS MENEZES GOMES,LUIZA BARROSO MARTINS DUTRA E MELLO,TAMARA DAMASCENO DA CUNHA,LEANDRO TORRES DI GREGORIO"
Centro de Letras e Artes,5855,"A PRAÇA, A RUA E O BAIRRO: EXPERIÊNCIAS DE PARTICIPAÇÃO NO DESENVOLVIMENTO DE PROPOSTAS URBANAS E PAISAGÍSTICAS","MARIA LUIZA CONRADO DE NIEMEYER S C CHAVES,DANIEL MOURA,PATRICIA MENEZES MAYA MONTEIRO"
Centro de Letras e Artes,361,REDESIGN - UMA PLATAFORMA HABILITADORA PARA INOVAÇÕES SOCIAIS AUTÔNOMAS,"BEANY GUIMARAES MONTEIRO,ALINE ROMéRO,NICOLE MOTA GRANATO,LOUISE HAMOND REGUA MANGIA,CLARA KLEIN CURI,RENATA LOUREIRO DE MOURA,THAÍS PINTO BRAGA,NICOLLE LOPES MOTTA,ELVIS NOBREGA DE ALCANTARA"
Centro de Letras e Artes,420,STRINDBERG - OS SEGREDOS DA TRIBO / ANO 2,"LARISSA CARDOSO FERES ELIAS,LENES ALVES DE CARVALHO,SABRINA PARAÍSO PESSOA,ERIC MIRANDA FULY FIRMINO,LÍVIA CHARRET PEREIRA,RICARDO LUIZ PASSOS DE OLIVEIRA JUNIOR"
Centro de Letras e Artes,1189,DESENVOLVIMENTO DE KIT DE COMPLEMENTAÇÃO PEDAGÓGICA PARA CRIANÇAS DEFICIENTES VISUAIS UTILIZANDO A TECNOLOGIA DE IMPRESSÃO 3D,"IANA OLIVEIRA MOREIRA ALVES,ELIZABETH MOTTA JACOB"
Centro de Letras e Artes,5050,A CENOGRAFIA NO MOMENTO TROPICALISTA: O SURGIMENTO DE UMA IMAGEM-BRASIL PELA VIA CRÍTICA E COMPORTAMENTAL – O CASO TEM BANANA NA BANDA,"MARCIO DA SILVA ROSA,CÁSSIA MARIA FERNANDES MONTEIRO,NIUXA DRAGO"
Centro de Letras e Artes,5098,GEOASTRO-POÉTICAS,"FÁTIMA AGUIAR BARBOSA MOREIRA,PAULA SCAMPARINI FERREIRA"
Centro de Letras e Artes,5274,"A ARTE, A HISTÓRIA E O MUSEU EM PROCESSO","MATEUS SOUZA,MÔNICA COSTER PONTE,CAMILLA BRAGA,BEATRIZ PIMENTA VELLOSO"
Centro de Letras e Artes,1828,O PROCESSO DE APRENDIZAGEM DA MÚSICA DURANTE A INFÂNCIA NO PROJETO,"ANA BEATRIZ DE MORAES VERGARA,ISABELA QUERASIAN ALBOR,MARIA ALICE DA SILVA RAMOS SENA"
Centro de Letras e Artes,1871,"AS CANÇÕES NO PROJETO ""TOQUE... E SE TOQUE!"": A ESTRADA E O VIOLEIRO, DE SIDNEY MILLER","ARTHUR ANTONIO FERNANDES,MARIA ALICE DA SILVA RAMOS SENA,FERNANDO MENEZES MOURÃO,DANIELLE LUCIA SARDINHA DE SOUZA,RAFAEL DO NASCIMENTO SILVA"
Centro de Letras e Artes,2431,O PROCESSO DE APRENDIZAGEM DE UKULELE EM GRUPO NO PROJETO “TOQUE E... SE TOQUE!”,"ADRIANO CARLOS FERNANDES VIEIRA,VINÍCIUS DE MOURA VIVAS"
Centro de Letras e Artes,5134,"EDUCAÇÃO DE JOVENS E ADULTOS: SOMOS MUITOS FABIANOS, IGUAIS EM TUDO E NA SINA","ANNE CAROLINE DE OLIVEIRA PEREIRA SANTOS,NATALIA FERREIRA DA SILVA,ANA PAULA DE ABREU COSTA DE MOURA,RONY PEREIRA LEAL"
Centro de Letras e Artes,5455,LETRAMENTO CRÍTICO NO CONTEXTO DE ENSINO DE ALEMÃO COMO LÍNGUA ADICIONAL NO PROJETO PALEP,"LARISSA COSTA,DRISANA DE MORAES OLIVEIRA SANTOS,MERGENFEL VAZ FERREIRA"
Centro de Letras e Artes,141,EDUCAÇÃO PATRIMONIAL: JOGOS DIGITAIS - DESENVOLVIMENTO DE MATERIAL DIDÁTICO PARA AÇÕES DE EXTENSÃO EM ESCOLAS DE ENSINO BÁSICO.,"JULIANA FERREIRA LEMOS,LUCIANA HELENA BAETA NEVES DINIZ,LUIZ ANTONIO FERREIRA DAS NEVES,LARISSA JANELLI COSTA,DÉBORA PAPA"
Centro de Letras e Artes,1131,"O DUALISMO NA PROSA MACHADIANA, ""ESAÚ E JACÓ"": LITERATURA E MODERAÇÃO SOCIAL","TÂNIA REGINA DOS SANTOS FERNANDES,MARCUS ROGERIO TAVARES SAMPAIO SALGADO"
